date,open,high,low,close,volume
2018-01-10,2.39996,2.50834,1.85,2.02336,75057307.36455432
2018-01-11,2.04109,2.11999,1.6,1.943,115277069.46502085
2018-01-12,1.943,2.25,1.5053,1.91668,134369069.6507832
2018-01-13,1.91667,2.14838,1.79786,2.014,44799644.14660559
2018-01-14,2.007,2.25,1.47391,2.02675,24784380.86431783
2018-01-15,1.99,2.08,1.76,1.851,31191723.007130556
2018-01-16,1.851,1.9,1.625,1.64813,31451275.059796575
2018-01-17,1.64813,1.7,0.837,1.18,240579435.5248715
2018-01-18,1.18138,1.47,0.87,1.32,278295034.80520993
2018-01-19,1.29849,1.748,1.23001,1.58788,188895765.5523183
2018-01-20,1.58,1.70002,1.45477,1.54,87823805.84592408
2018-01-21,1.54,1.64,1.464,1.57131,50046136.644959435
2018-01-22,1.56964,1.579,1.301,1.3667,72474131.83622481
2018-01-23,1.36348,1.42089,1.13,1.33999,97993456.83258964
2018-01-24,1.34,1.47,1.17889,1.34366,98107293.57184239
2018-01-25,1.34366,1.42,1.28589,1.35696,53127065.501784064
2018-01-26,1.35696,1.379,1.26953,1.30203,32658402.81511157
2018-01-27,1.29792,1.325,1.09897,1.20938,65943392.06522008
2018-01-28,1.20989,1.24001,1.17459,1.21204,22920315.727782685
2018-01-29,1.21204,1.397,1.21,1.34587,37412467.64249011
2018-01-30,1.34722,1.35641,1.24,1.25928,33254742.19391823
2018-01-31,1.2587,1.26349,1.0649,1.09781,68618376.17236838
2018-02-01,1.095,1.15,1.0,1.12304,49672037.110014975
2018-02-02,1.12014,1.13265,0.8685,0.9399,85649419.43320583
2018-02-03,0.93601,0.985,0.61826,0.89389,131195261.53007162
2018-02-04,0.89389,1.01915,0.76205,0.95225,74048272.16639753
2018-02-05,0.95501,0.965,0.77,0.81537,58469360.08418154
2018-02-06,0.81002,0.83618,0.621,0.672,133170615.65722488
2018-02-07,0.6739,0.7895,0.562,0.75703,171278340.77178457
2018-02-08,0.76149,0.82618,0.6872,0.70999,70956758.43067755
2018-02-09,0.7103,0.78899,0.70703,0.7777,51138629.70741248
2018-02-10,0.78013,0.9299,0.7398,0.92,87029921.60530336
2018-02-11,0.92,1.22991,0.90204,1.02314,158517218.7098578
2018-02-12,1.02314,1.04,0.88751,0.95972,74921523.65652245
2018-02-13,0.959,1.078,0.95212,1.04007,56203096.55341801
2018-02-14,1.04146,1.04799,0.96201,0.9876,31532666.319699667
2018-02-15,0.984,1.156,0.9777,1.13489,60758666.6003577
2018-02-16,1.13489,1.145,1.07256,1.1105,47335921.42538594
2018-02-17,1.108,1.12666,1.06512,1.11791,22558417.28226105
2018-02-18,1.11992,1.208,1.1041,1.181,34273354.86865543
2018-02-19,1.17631,1.18201,1.04384,1.069,39617385.22954689
2018-02-20,1.069,1.1391,1.0648,1.11,14967765.817140797
2018-02-21,1.11,1.13175,1.0001,1.027,29383364.81139098
2018-02-22,1.02546,1.045,0.936,0.95092,42020222.02427958
2018-02-23,0.9499,1.01002,0.85357,0.88896,48545396.03209916
2018-02-24,0.89006,0.99,0.8501,0.93616,37297632.36586647
2018-02-25,0.93753,0.97199,0.86732,0.90124,21134455.44192695
2018-02-26,0.9,0.92619,0.875,0.90327,14139861.800238768
2018-02-27,0.90044,0.95273,0.875,0.92614,20842207.307210404
2018-02-28,0.92787,0.96,0.91612,0.92738,16525087.257516999
2018-03-01,0.92872,0.94793,0.88,0.885,17825568.125418298
2018-03-02,0.88339,0.949,0.875,0.915,18888985.587969657
2018-03-03,0.9143,0.92119,0.884,0.89813,11587335.796091987
2018-03-04,0.897,0.92,0.88799,0.8973,13112838.649242228
2018-03-05,0.8957,1.049,0.88252,1.00489,40075418.3367922
2018-03-06,1.00448,1.09587,0.93893,0.94237,67365963.44661292
2018-03-07,0.9412,0.98,0.88851,0.90153,50450100.19343215
2018-03-08,0.9,0.91402,0.78428,0.8519,51711595.71563805
2018-03-09,0.85309,0.874,0.7923,0.8047,30714428.598659564
2018-03-10,0.80437,0.84499,0.7322,0.82678,56364317.12585778
2018-03-11,0.82479,0.84377,0.76547,0.77628,17440239.017027255
2018-03-12,0.77628,0.833,0.75,0.81501,20721703.851294406
2018-03-13,0.81621,0.83296,0.76253,0.78063,21062516.556663524
2018-03-14,0.78035,0.79879,0.75,0.77816,16642978.504897943
2018-03-15,0.7785,0.7915,0.6515,0.68844,49283169.33232879
2018-03-16,0.68505,0.72685,0.62516,0.6868,48052551.80440513
2018-03-17,0.685,0.70973,0.6556,0.67751,24275971.33641319
2018-03-18,0.67792,0.68408,0.61327,0.62879,25093285.078706898
